movie_id,title,revenue,tagline,average_vote,popularity,release_date
257088,Point Break,133718711,The only law that matters is gravity,5.5,33.507289,2015-12-03
10214,Son of the Mask,0,Who's next?,3.6,17.815595,2005-02-18
205775,In the Heart of the Sea,93820758,Based on the incredible true story that inspired Moby Dick,6.5,50.767332,2015-11-20
11692,The Adventures of Pluto Nash,7103973,Action's future has arrived...,4.4,12.092241,2002-08-15
22972,Green Zone,94882889,Chief Warrant Officer Roy Miller is done following orders,6.4,30.254021,2010-03-11
227973,The Peanuts Movie,246233113,The story of an underdog. And his dog.,6.5,34.308098,2015-11-05
29193,The Spanish Prisoner,13835130,It's the oldest con in the book.,7.1,3.091077,1997-09-08
1734,The Mummy Returns,433013274,The most powerful force on earth is about to be unleashed by the two people who should know better.,6.0,41.862983,2001-04-28
3131,Gangs of New York,193772504,America was born in the streets.,7.1,46.160048,2002-12-14
9408,Surf's Up,149044513,"In the coldest place on Earth, he's the hottest thing around.",5.9,23.230851,2007-06-08
9890,The Stepford Wives,102000000,The wives of Stepford have a secret.,5.4,19.224754,2004-06-10
855,Black Hawk Down,172989651,Leave No Man Behind.,7.2,44.455166,2001-12-28
77953,The Campaign,104907746,May The Best Loser Win.,5.6,16.460356,2012-08-09
18,The Fifth Element,263920180,There is no future without it.,7.3,109.528572,1997-05-07
37786,Sex and the City 2,288347692,Carrie on.,5.4,18.325897,2010-05-26
10501,The Road to El Dorado,76432727,They came for the gold... they stayed for the adventure.,7.0,37.054554,2000-03-31
57800,Ice Age: Continental Drift,877244782,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift.",6.2,65.229868,2012-06-26
150689,Cinderella,543514353,Midnight is just the beginning.,6.7,101.187052,2015-03-12
7980,The Lovely Bones,93525586,The story of a life and everything that came after...,6.6,29.257137,2009-12-26
12,Finding Nemo,940335536,"There are 3.7 trillion fish in the ocean, they're looking for one.",7.6,85.688789,2003-05-30
122,The Lord of the Rings: The Return of the King,1118888979,The eye of the enemy is moving.,8.1,123.630332,2003-12-01
121,The Lord of the Rings: The Two Towers,926287400,A New Power Is Rising.,8.0,106.914973,2002-12-18
68737,Seventh Son,114178613,"When darkness falls, the son will rise. When the son falls, the dark knight will rise.",5.2,63.628459,2014-12-12
1995,Lara Croft: Tomb Raider,274703340,Born into Wealth. Groomed by the Elite. Trained for Combat.,5.7,41.498631,2001-06-11
157353,Transcendence,103039258,"Yesterday, Dr. Will Caster was only human...",5.9,58.991388,2014-04-16
331,Jurassic Park III,368780809,"This time, it's not just a walk in the park!",5.7,1.859364,2001-07-18
61791,Rise of the Planet of the Apes,482860185,Evolution Becomes Revolution.,7.0,138.433168,2011-08-03
8204,The Spiderwick Chronicles,162839667,Their World Is Closer Than You Think.,6.3,21.436682,2008-02-14
47964,A Good Day to Die Hard,304654182,Yippee Ki-Yay Mother Russia,5.2,65.402595,2013-02-06
10733,The Alamo,25819961,You will never forget,5.8,10.660441,2004-04-07
9806,The Incredibles,631442092,"No gut, no glory",7.4,77.817571,2004-11-05
1408,Cutthroat Island,10017322,The Course Has Been Set. There Is No Turning Back. Prepare Your Weapons. Summon Your Courage. Discover the Adventure of a Lifetime!,5.7,7.029308,1995-12-22
32657,Percy Jackson & the Olympians: The Lightning Thief,226497209,Worlds Collide,6.0,61.121717,2010-02-01
607,Men in Black,589390539,Protecting the Earth from the scum of the universe.,6.9,104.121555,1997-07-02
863,Toy Story 2,497366869,The toys are back!,7.3,73.575118,1999-10-30
44048,Unstoppable,167805466,"1,000,000 Tons. 100,000 Lives. 100 Minutes.",6.3,37.698465,2010-11-04
5175,Rush Hour 2,347325802,Get ready for a second Rush!,6.4,35.814765,2001-08-03
2655,What Lies Beneath,155464351,He was the perfect husband until his one mistake followed them home.,6.3,15.835672,2000-07-21
22794,Cloudy with a Chance of Meatballs,242988466,Prepare to get served.,6.5,46.781182,2009-09-17
8355,Ice Age: Dawn of the Dinosaurs,886686817,You Won't Believe Your Ice!,6.5,69.457898,2009-06-29
116745,The Secret Life of Walter Mitty,188133322,"Stop Dreaming, Start Living",7.0,43.348022,2013-12-18
4327,Charlie's Angels,264105545,Get Some Action,5.6,40.20395,2000-11-02
1422,The Departed,289847354,Lies. Betrayal. Sacrifice. How far will you take it?,7.9,63.429157,2006-10-05
10674,Mulan,304320254,"This time, the princess saves the prince.",7.6,67.427755,1998-06-18
7446,Tropic Thunder,188072649,The movie they think they're making... isn't a movie anymore.,6.5,43.192048,2008-08-09
65754,The Girl with the Dragon Tattoo,232617430,Evil shall with evil be expelled.,7.2,47.651083,2011-12-14
1572,Die Hard: With a Vengeance,366101666,Think fast. Look alive. Die hard.,6.9,51.881077,1995-05-19
10528,Sherlock Holmes,524028679,Nothing escapes him.,7.0,57.834787,2009-12-23
271969,Ben-Hur,94061311,First to finish. Last to die.,5.3,29.608322,2016-08-17
10865,Atlantis: The Lost Empire,186053725,Atlantis is waiting...,6.7,51.548589,2001-06-02
258509,Alvin and the Chipmunks: The Road Chip,233755553,Fast & furry-ous,5.8,27.867368,2015-12-17
2253,Valkyrie,200276000,Many saw evil. They dared to stop it.,6.7,38.832842,2008-12-25
10661,You Don't Mess with the Zohan,201596308,Lather. Rinse. Save the world.,5.5,40.597344,2008-06-05
257344,Pixels,243637091,Game On.,5.6,140.849495,2015-07-16
644,A.I. Artificial Intelligence,235926552,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.",6.8,34.035114,2001-06-29
10756,The Haunted Mansion,182290266,Check your pulse at the door... if you have one.,5.2,16.302378,2003-11-25
686,Contact,171120329,"If it's just us, it seems like an awful waste of space.",7.2,55.249434,1997-07-11
9383,Hollow Man,190213455,What would you do if you knew you couldn't be seen?,5.6,28.200874,2000-08-04
179,The Interpreter,162944923,The truth needs no translation.,6.2,18.69984,2005-04-08
76285,Percy Jackson: Sea of Monsters,174578751,"Where There Are Gods, There Are Monsters.",5.9,40.262261,2013-08-07
1996,Lara Croft Tomb Raider: The Cradle of Life,156505388,Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box,5.5,56.811056,2003-07-21
291805,Now You See Me 2,334901337,You Haven't Seen Anything Yet,6.7,51.535701,2016-06-02
10003,The Saint,118063304,Never reveal your name. Never turn your back. Never surrender your heart.,5.9,20.913852,1997-04-03
1535,Spy Game,143049560,It's not how you play the game. It's how the game plays you.,6.8,27.166757,2001-11-18
2067,Mission to Mars,60874615,Let There Be Life.,5.7,16.058284,2000-03-10
46195,Rio,484635760,1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.,6.5,46.200042,2011-04-03
2277,Bicentennial Man,93700000,One robot's 200 year journey to become an ordinary man.,6.9,24.939295,1999-12-17
10357,Volcano,0,The coast is toast,5.2,19.836124,1997-04-25
4477,The Devil's Own,140807547,"They come from different worlds. They fight for different causes. Now, two men from opposite sides of the law are about to go to war.",5.9,15.350451,1997-03-12
8665,K-19: The Widowmaker,35168966,Fate has found its hero.,6.1,15.625949,2002-07-19
9387,Conan the Barbarian,79114085,Thief. Warrior. Gladiator. King.,6.6,31.802807,1982-04-02
921,Cinderella Man,108539911,One man's extraordinary fight to save the family he loved.,7.3,24.100863,2005-06-02
49852,The Nutcracker: The Untold Story,16178959,*No Tag Line*,5.4,3.593349,2010-11-24
4464,Seabiscuit,148336445,The hopes of a nation rode on a long shot.,6.7,14.824166,2003-07-22
664,Twister,494471524,The Dark Side of Nature.,6.1,32.079995,1996-05-10
8358,Cast Away,429632142,"At the edge of the world, his journey begins.",7.5,57.739713,2000-12-22
9836,Happy Feet,384335608,WARNING: May Cause Toe-Tapping.,5.9,37.272385,2006-11-16
2502,The Bourne Supremacy,288500217,They should have left him alone.,7.2,53.213931,2004-07-23
9772,Air Force One,315156409,The fate of a nation rests on the courage of one man.,6.2,36.38795,1997-07-25
161,Ocean's Eleven,450717150,Are you in or out?,7.2,60.929352,2001-12-07
52451,The Three Musketeers,132274484,Every legend has a new beginning.,5.6,36.605246,2011-08-31
76492,Hotel Transylvania,358375603,Where monsters go to get away from it all,6.8,56.257411,2012-09-20
4523,Enchanted,340487652,This fairytale princess is about to meet a real Prince Charming,6.6,29.21998,2007-11-20
59961,Safe House,208076205,No one is safe,6.3,34.773106,2012-02-09
10481,102 Dalmatians,183611771,Meet Two Unlikely Heroes With A Bone To Pick.,5.1,9.895061,2000-10-07
59108,Tower Heist,152930623,Ordinary guys. An extraordinary robbery.,5.8,36.743324,2011-11-02
1581,The Holiday,194168700,It's Christmas Eve and we are going to go celebrate being young and being alive.,6.7,44.967453,2006-12-08
9798,Enemy of the State,250649836,It's not paranoia if they're really after you.,6.7,41.207568,1998-11-20
22897,It's Complicated,219103655,First comes marriage. Then comes divorce. And then...,6.2,16.479851,2009-12-23
298,Ocean's Thirteen,311312624,What are the odds of getting even? 13 to one.,6.5,42.069993,2007-06-07
7484,Open Season,197309027,One Fur All & All Fur One,6.1,26.61951,2006-09-29
157350,Divergent,288747895,What makes you different makes you dangerous.,6.9,80.316463,2014-03-14
853,Enemy at the Gates,96976270,Some Men Are Born To Be Heroes.,7.2,41.273567,2001-03-13
10159,The Rundown,80916492,cut to the chase,6.4,24.107835,2003-09-26
9593,Last Action Hero,137298489,This isn't the movies anymore.,6.1,32.044191,1993-06-18
1904,Memoirs of a Geisha,162242962,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",7.3,16.595874,2005-12-06
9615,The Fast and the Furious: Tokyo Drift,158468292,"On the streets of Tokyo, speed needs no translation...",6.1,8.282876,2006-06-03
51052,Arthur Christmas,0,Ever wonder how 2 Billion presents get delivered all in 1 night?,6.7,19.83683,2011-02-22
297,Meet Joe Black,142940100,Sooner or later everyone does.,6.9,36.069611,1998-11-12
9884,Collateral Damage,78382433,What would you do if you lost everything?,5.5,18.827753,2002-02-06
16858,All That Jazz,37823676,All that work. All that glitter. All that pain. All that love. All that crazy rhythm. All that jazz.,7.3,5.159407,1979-12-20
62764,Mirror Mirror,183018522,The Snow White legend comes alive.,5.5,48.126297,2012-03-15
22538,Scott Pilgrim vs. the World,47664559,Get the hot girl. Defeat her evil exes. Hit love where it hurts.,7.2,38.885195,2010-07-27
9341,The Core,74208267,Earth has a deadline.,5.4,29.211255,2003-03-28
12107,Nutty Professor II: The Klumps,123307945,The Klumps are back!,4.7,17.783361,2000-07-27
9637,Scooby-Doo,275650703,Get a Clue,5.4,31.435539,2002-06-14
49049,Dredd,41037742,Judgement is coming,6.6,57.673932,2012-09-07
9339,Click,237681299,What If You Had A Remote... That Controlled Your Universe?,6.0,41.176631,2006-06-22
16281,Creepshow,21028755,The Most Fun You'll Ever Have... BEING SCARED!,6.7,13.661289,1982-11-12
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,112483764,Just like real spies... only furrier.,4.9,11.77398,2010-07-30
8247,Jumper,222231186,anywhere is possible.,5.9,21.218,2008-02-10
11253,Hellboy II: The Golden Army,160388063,Saving the world is a hell of a job.,6.5,58.57976,2008-07-11
1949,Zodiac,84785914,There's more than one way to lose your life to a killer.,7.3,51.970905,2007-03-02
8452,The 6th Day,96085477,Are You Who You Think You Are,5.7,18.447479,2000-11-17
310,Bruce Almighty,484572835,In Bruce we trust,6.4,109.684788,2003-05-23
27578,The Expendables,274470394,Choose Your Weapon.,6.0,77.580661,2010-08-03
954,Mission: Impossible,457696359,Expect the Impossible.,6.7,75.290998,1996-05-22
70160,The Hunger Games,691210692,May The Odds Be Ever In Your Favor.,6.9,68.550698,2012-03-12
45243,The Hangover Part II,254455986,The Wolfpack Is Back,6.2,58.040149,2011-05-25
364,Batman Returns,280000000,"The Bat, the Cat, the Penguin.",6.6,59.113174,1992-06-19
7518,Over the Hedge,343397247,Taking back the neighborhood... One snack at a time.,6.3,36.32705,2006-04-22
11544,Lilo & Stitch,145771527,He's coming to our galaxy.,7.1,55.659988,2002-06-21
9986,Charlotte's Web,144000000,"Something unexpected, unbelievable, unforgettable.",5.8,14.132583,2006-12-15
8656,Deep Impact,140464664,Heaven and Earth are about to collide.,5.9,34.070054,1998-05-08
146216,RED 2,0,The best never rest.,6.4,44.34333,2013-07-18
9291,The Longest Yard,190320568,"If you can't get out, get even.",6.2,26.065735,2005-05-19
55301,Alvin and the Chipmunks: Chipwrecked,342695435,This holiday it's gonna get squeaky.,5.4,23.473004,2011-12-14
109418,Grown Ups 2,246984278,Just because they're a little older doesn't mean they've grown up.,5.8,45.589568,2013-07-11
11665,Get Smart,230685453,Saving The World...And Loving It!,6.0,23.496054,2008-06-19
6964,Something's Gotta Give,266728738,Schmucks are people too.,6.3,16.939441,2003-12-12
11324,Shutter Island,294804195,Someone is missing.,7.8,81.914696,2010-02-18
12193,Four Christmases,163733697,"His father, her mother, his mother and her father all in one day.",5.3,19.500893,2008-11-26
9928,Robots,260696994,You can shine no matter what you're made of.,6.0,29.558157,2005-03-10
754,Face/Off,245676146,"In order to catch him, he must become him.",6.8,46.075037,1997-06-27
10202,Bedtime Stories,212874442,Whatever they dream up... he has to survive.,5.9,23.531721,2008-12-24
4147,Road to Perdition,181001478,Pray for Michael Sullivan.,7.3,49.078546,2002-07-12
50546,Just Go with It,214918407,Sometimes a guy's best wingman... is a wingwoman,6.3,37.02665,2011-02-10
1701,Con Air,224012234,They were deadly on the ground; Now they have wings,6.5,45.154631,1997-06-01
13027,Eagle Eye,178066569,Don't walk. Run.,6.3,46.887983,2008-09-25
2289,Cold Mountain,173013509,Find the strength. Find the courage. No matter what it takes... find the way home.,6.7,24.598479,2003-12-24
20504,The Book of Eli,157107755,Some will kill to have it. He will kill to protect it.,6.6,32.363538,2010-01-14
9574,Flubber,177977226,Catch it if you can!,5.3,11.50396,1997-11-26
11618,The Haunting,91188905,Some houses are born bad.,5.2,19.375768,1999-07-23
2300,Space Jam,250200000,Get ready to jam.,6.5,36.125715,1996-11-15
12096,The Pink Panther,0,Pardon His French.,5.6,25.450534,2006-01-18
10200,The Day the Earth Stood Still,233093859,12.12.08 is the Day the Earth Stood Still,5.2,41.890722,2008-12-10
8834,Conspiracy Theory,136982834,What if your most paranoid nightmares had just come true?,6.5,22.179658,1997-08-07
228150,Fury,211817906,War never ends quietly.,7.4,139.575085,2014-10-15
6068,Six Days Seven Nights,164000000,"After this week in paradise, they’re going to need a vacation.",5.6,18.264635,1998-06-12
41515,Yogi Bear,201584141,Life's a Pic-A-Nic,5.2,11.187696,2010-12-11
9023,Spirit: Stallion of the Cimarron,122563539,Leader. Hero. Legend.,7.4,41.670544,2002-05-24
38317,Zookeeper,169852759,Welcome to his jungle.,5.3,27.46264,2011-07-06
2157,Lost in Space,136159423,"Danger, Will Robinson!",5.0,17.455024,1998-04-03
14462,The Manchurian Candidate,96105964,This summer everything is under control.,6.2,21.394281,2004-07-30
161795,Déjà Vu,0,Your future is set...,8.0,0.605645,1998-04-22
159824,Hotel Transylvania 2,473226958,They're back to raise a little terror,6.7,61.692197,2015-09-21
49948,Fantasia 2000,90874570,*No Tag Line*,7.0,14.530946,1999-12-17
2135,The Time Machine,123729176,The greatest adventure THROUGH all time!,5.8,25.978555,2002-03-04
9822,Mighty Joe Young,0,Survival is an instinct.,5.9,6.643778,1998-12-25
9705,Swordfish,147080413,Log On. Hack In. Go Anywhere. Get Everything.,6.1,36.788745,2001-06-07
1656,The Legend of Zorro,142400065,The original caped crusader is back!,5.9,31.054334,2005-10-24
12159,What Dreams May Come,71485043,After life there is more. The end is just the beginning.,6.8,21.891078,1998-10-02
9678,Little Nicky,0,He's Never Been To Earth. He's Never Even Slept Over Some Other Dude's House.,5.2,18.335992,2000-11-10
4442,The Brothers Grimm,105316267,Eliminating Evil Since 1812.,5.6,40.138009,2005-08-26
75,Mars Attacks!,101371017,Nice planet. We'll take it!,6.1,44.090535,1996-12-12
9433,The Edge,43312294,"They were fighting over a woman when the plane went down. Now, their only chance for survival is each other.",6.7,20.632673,1997-09-06
19959,Surrogates,122444772,How do you save humanity when the only thing that's real is you?,5.9,36.664991,2009-09-24
